item_id,deposit,monthly_rent,district_uuid,room_qty,unit_area,has_elevator,building_floor_count,unit_floor,has_storage_area,property_age
8ed1d989-8d15-4436-8891-ce3e89b61933,108000000,1440000,36708566-4454-4a4d-a7ac-2309347c8127,2,74,TRUE,5,5,TRUE,19
8ed80e05-f410-49cb-bcc1-becb7bc02c9b,108000000,360000,ffb45f2d-5652-4d04-909c-82ee9eec54eb,1,53,FALSE,4,2,TRUE,8
8ee37fdc-d386-4d12-b79c-365f1d82fbfd,32400000,828000,d08dcedb-4fa8-4a12-8e8e-59686103f5c2,1,36,FALSE,3,2,TRUE,19
8ee8b373-5fd0-4bc0-bcb4-92f41d259b08,151200000,0,f87d8394-ecc7-40e3-b176-7ba45bde268e,1,63,TRUE,4,4,TRUE,13
8eef7345-4230-40b1-87e0-fcd529f39c0b,79200000,0,80aa3b0d-de2b-4703-b6ae-539eaf06f253,1,60,FALSE,4,4,FALSE,16
8ef0e5e9-bf35-4ce8-b3bb-7eb097bdf39b,100800000,0,50bd01d5-394d-4adc-ada6-17ce262e0f73,1,74,FALSE,4,4,TRUE,14
8ef412b8-36cb-43e4-be46-9b6045e8cc97,79200000,1152000,c17ec6fb-7428-4620-b0f3-e23f36513c85,2,95,FALSE,2,2,TRUE,14
8f0d4e3c-6d62-4bcb-9162-b78edc34de4d,108000000,0,fd5ad07f-14b2-4491-aeb3-31651e92e1fd,1,75,TRUE,5,2,TRUE,10
8f16d9c6-b3e8-4474-827d-669dfb102110,72000000,1656000,50bd01d5-394d-4adc-ada6-17ce262e0f73,2,71,FALSE,4,2,TRUE,14
8f2b1c5f-f6bb-4f78-9f95-c03cbcb4396c,43200000,2376000,0463c357-b4ef-49ed-9327-fcba2397ef6d,0,126,FALSE,3,3,TRUE,30
8f4647dc-4d96-4f1b-9f73-e9ce22f2bf76,50400000,1080000,39672625-4986-44be-892a-98429d4439e1,2,89,FALSE,3,3,TRUE,22
8f48e6eb-4624-4477-8212-dcf700310bc7,187200000,2160000,2c646ead-f1cf-487b-a196-d36ecefdec61,2,105,TRUE,5,4,TRUE,3
8f5f63f5-6b1e-41b0-beff-69b8451e3155,86400000,720000,eb88325f-5388-4cf5-99ad-3c6295a105e9,2,74,FALSE,4,1,TRUE,8
8f6f56bf-820b-4c0f-bfb8-9dbc4c1dbb68,21600000,1800000,d08dcedb-4fa8-4a12-8e8e-59686103f5c2,2,63,FALSE,4,3,TRUE,12
8f77bcd2-6065-48b1-b1e4-63db782db619,36000000,1512000,dde63711-6e28-424c-975b-b5e55c99cefa,2,79,FALSE,4,1,TRUE,10
8fff58e3-d0cd-4b54-bd97-1b547fb83e78,237600000,0,402a922d-d082-4d13-8266-2bad33cb537c,2,123,TRUE,3,3,TRUE,0
901066ef-bd27-47b1-9509-b9573fbb42e0,28800000,1584000,d08dcedb-4fa8-4a12-8e8e-59686103f5c2,1,49,TRUE,3,1,FALSE,11
90174bfb-9c20-47d3-b137-0e865b7fbe62,43200000,0,52a3b75d-0da4-4431-8f79-9ba1e959a6b3,1,63,FALSE,2,-1,FALSE,12
902b0972-3cbe-4019-bb9b-9edef495eb36,36000000,3240000,ceeac06a-a89d-4934-98a8-e6183ef0a0e9,1,61,TRUE,4,4,TRUE,8
903c82de-b3e1-4bb0-86db-17d7407127d5,72000000,2880000,b790f536-c274-4147-86e0-94d9b6d7352d,2,100,FALSE,,1,TRUE,15
9053c6b5-45db-41bb-8e80-b4539ef32c21,28800000,936000,b790f536-c274-4147-86e0-94d9b6d7352d,1,44,FALSE,4,4,FALSE,13
906751c3-7b7b-4d54-bd19-4fd292dc5d0b,172800000,0,340fb2dc-2d83-44b2-9140-0451bdae3b17,2,84,TRUE,5,4,TRUE,15
9072820d-bb05-44f3-bf02-3b3dd168b726,50400000,720000,3ac48cb3-a697-4d94-a97c-3055f1ad4790,1,63,FALSE,,5,FALSE,4
90872d75-e8ef-4fee-b88d-1e03b7620f61,396000000,720000,ebce2524-e75b-4b02-861a-d310f5395e5d,2,126,TRUE,4,3,TRUE,8
908dd57d-1b04-49e2-82e4-039087c50dc7,57600000,360000,d08dcedb-4fa8-4a12-8e8e-59686103f5c2,0,36,FALSE,4,4,TRUE,15
9095b650-624d-4ec5-873b-8e2fbb14887d,74880000,72000,c62e3b32-7b25-4914-9178-8e445194035c,1,46,FALSE,4,3,TRUE,13
90b9701e-18c4-47e9-851b-670dd09cff12,108000000,648000,4b497876-b376-4a2d-904b-0f7415244959,2,55,FALSE,4,0,FALSE,17
90bf6005-2f4b-44e0-bef9-ed9b298654ee,61200000,0,52a3b75d-0da4-4431-8f79-9ba1e959a6b3,1,53,FALSE,2,2,FALSE,6
90cde3c7-7895-4bb0-b4bb-f99613f24fb5,158400000,0,0a698943-b70c-43b7-aabd-15de1f43d392,2,81,TRUE,5,5,TRUE,15
90ce5ce7-0498-4092-98bf-9e4c5bf03636,43200000,3600000,0463c357-b4ef-49ed-9327-fcba2397ef6d,2,81,TRUE,5,3,TRUE,5
90d398ff-d932-4bff-85e0-94888e34d29b,39600000,1296000,75e0f54e-3d91-4c74-8aba-e525ec3c1a96,2,77,FALSE,4,4,TRUE,18
90e603b1-57c1-4930-be17-6fbd32e02f3f,36000000,1512000,b790f536-c274-4147-86e0-94d9b6d7352d,1,56,TRUE,,3,TRUE,8
90f151cb-032b-4f9f-9275-d112bd1f6f49,36000000,1512000,3dde4a69-6424-49c2-b3b8-94db25c4b04d,2,86,FALSE,4,4,TRUE,14
90f7145b-0bdb-442f-93b8-b108fdbfc0cb,57600000,1296000,c62e3b32-7b25-4914-9178-8e445194035c,1,58,FALSE,4,2,TRUE,10
911961ef-9429-4edf-be56-c84734c89ebc,122400000,0,cfbcf567-40aa-4d6b-a415-7bc71fc2f32b,2,105,FALSE,4,3,TRUE,10
911bb0d8-547f-47df-be2b-ccc8b529976c,36000000,1800000,b63ee600-5ef4-471d-a9a8-5cdd2432c6ac,1,60,FALSE,4,3,FALSE,18
911bb969-377c-4eff-bee3-130e3d700bbb,108000000,360000,289470b4-d669-4ef3-803b-b6250a4b966c,2,84,FALSE,4,4,TRUE,12
9133d311-3dfc-4f13-996b-64e72468332f,108000000,0,52a3b75d-0da4-4431-8f79-9ba1e959a6b3,2,74,TRUE,6,5,TRUE,3
913bbc83-15c9-493f-b87f-7b71eff466d4,72000000,1080000,3aae86bb-e1c4-4fef-bfbc-ef1cf94e44ae,2,74,FALSE,3,-1,FALSE,24
91428b2d-6d72-48b9-8c19-0bfc19f047cc,129600000,0,fa5ca36c-38d1-435c-9e07-d2c224030ac2,2,79,TRUE,4,4,TRUE,5
9162767b-4cb3-4930-9d40-17d089fc66b3,28800000,2880000,97c9535e-3985-47ce-a84c-a962c838a76b,1,66,TRUE,5,-1,FALSE,5
918c62ef-121e-4483-972d-b13db3e61159,129600000,0,1c10c124-59c8-4f0f-954d-1b1993c1c01b,2,84,FALSE,,3,FALSE,19
918f9b98-c732-49db-90e1-9eb8db459194,21600000,720000,b790f536-c274-4147-86e0-94d9b6d7352d,0,47,FALSE,3,2,TRUE,30
91930043-28b6-4f0e-b6b1-8479b4493db5,36000000,2304000,be019b67-eea9-447a-a0a6-f3ced86122ab,1,66,TRUE,5,1,TRUE,4
919dbcbe-c4c4-40eb-9646-240c2c6b91cd,72000000,792000,c2ab0a0e-c71b-4218-90db-16095a39983e,2,71,FALSE,2,1,FALSE,22
91b14f21-440d-4ceb-bdc9-23fdd87e280e,86400000,0,c17ec6fb-7428-4620-b0f3-e23f36513c85,1,63,FALSE,4,4,TRUE,14
91b3db6e-4092-4d09-9bb6-dde3b5ff40fe,158400000,0,6cce06a4-9f72-42b6-abdc-52374d2c2428,2,95,TRUE,6,3,TRUE,18
91c0e569-bddd-4128-9720-2550bb85580e,10800000,1080000,16b74291-ee13-4024-98b4-de1b0854e973,1,53,FALSE,2,0,FALSE,30
91d34bb2-6b6f-45f9-b5f6-d45f3db4c80c,28800000,2880000,02bd83d1-a096-4dcc-981a-637b6102818f,2,110,TRUE,5,2,FALSE,30
91e4f01f-b9fe-4f2b-95bc-31e55091e07e,100800000,0,50bd01d5-394d-4adc-ada6-17ce262e0f73,1,74,FALSE,4,3,TRUE,14
91f2d128-b7c8-455c-b339-8c4b4de2f6bb,36000000,1728000,b790f536-c274-4147-86e0-94d9b6d7352d,1,63,FALSE,3,1,TRUE,19
91fe680b-d6f5-437b-b245-5bbdf2d1bc6b,122400000,0,b784e286-d34d-4f84-98db-e1be31860e4a,2,76,FALSE,4,3,TRUE,10
920135cb-306c-42ce-bfd0-d51e75bfcc9b,10800000,1440000,30680871-7d7b-49a0-8946-ede2df725fcd,1,47,TRUE,4,2,FALSE,8
9217124f-bb43-4116-81b4-b2f9b6c29c64,72000000,0,b790f536-c274-4147-86e0-94d9b6d7352d,1,49,FALSE,4,2,TRUE,21
9219c8dc-b3ed-4d1b-bc41-21c1fbf1fdce,32400000,1872000,c2faf9b3-b2bf-48df-a8cc-b91ddffd0d1e,2,90,FALSE,3,3,TRUE,27
921fb876-6826-4ffc-bb7b-e1b22b7210e8,79200000,0,b790f536-c274-4147-86e0-94d9b6d7352d,2,61,TRUE,5,2,TRUE,13
9234bbf4-b16b-490b-b9dc-dd9c973b2f6b,72000000,1944000,7ad9d204-50f8-438d-a4b2-cfb2fa6a7b45,2,77,TRUE,5,1,FALSE,35
923f9066-9bcc-4533-bc67-bf503eb410f1,72000000,2520000,4cb93e4e-1401-4396-97fd-a71ca898d96b,2,119,FALSE,3,2,TRUE,28
92487257-2b8e-450d-8bbb-1f42cb0d184e,18000000,1224000,97780d3b-5100-46f7-a005-e06862d0e083,1,42,FALSE,3,2,FALSE,89
92607160-b5cb-4b50-b269-9db1728e62eb,86400000,0,fd5ad07f-14b2-4491-aeb3-31651e92e1fd,1,58,TRUE,,5,TRUE,15
926962bf-fd7e-4b52-8794-8fff03f3e71c,144000000,1440000,63370510-7a8d-4b35-aad3-ee37d4a89b3c,2,74,TRUE,,3,TRUE,7
92746f48-8be2-4ef4-b956-8c28f1982424,28800000,1728000,58e59fa9-9947-478f-9cef-bc6a2cbe49a9,1,53,FALSE,3,3,TRUE,3
92765e21-4824-414c-bbb7-9c2b5e41dfd5,86400000,1440000,46bf713d-42cc-43d2-afcb-a29e2b45a344,2,105,FALSE,4,2,TRUE,11
9278e75b-1937-471e-b820-5b452843b453,86400000,0,d9f0b657-70df-48cd-a935-6bb848cb34b0,1,61,FALSE,,5,TRUE,17
927d3753-71f2-4d59-9dfb-e3eb5b8796e5,72000000,1080000,fd5ad07f-14b2-4491-aeb3-31651e92e1fd,1,58,TRUE,5,4,TRUE,8
928b305f-f612-4271-bcf2-0749305b8745,93600000,792000,fd5ad07f-14b2-4491-aeb3-31651e92e1fd,2,74,FALSE,4,4,TRUE,18
929c12bb-520c-4ff3-bbcc-48b9e9b33b35,100800000,0,f9659f99-06e9-4f58-8402-3138acb47923,1,58,FALSE,,3,FALSE,14
929eb20c-3694-46b2-b96c-91117b995d1b,93600000,0,58e59fa9-9947-478f-9cef-bc6a2cbe49a9,1,57,TRUE,4,2,TRUE,0
92b1b388-64fc-41b6-9159-5bc89297e604,187200000,0,1c10c124-59c8-4f0f-954d-1b1993c1c01b,2,76,FALSE,4,0,TRUE,19
92b2b6d0-cfc6-4bb6-bb6f-9deb8b3d2341,36000000,1800000,97780d3b-5100-46f7-a005-e06862d0e083,2,68,TRUE,4,2,TRUE,17
92bcbd4e-e2b6-43bc-9c7d-5118e09c8036,50400000,2160000,0463c357-b4ef-49ed-9327-fcba2397ef6d,2,95,FALSE,3,1,TRUE,14
92dd2443-f88b-46db-b9ee-de19fb035dbd,57600000,1800000,340fb2dc-2d83-44b2-9140-0451bdae3b17,3,121,FALSE,2,-1,FALSE,20
92dff4cf-034b-4c2b-bc2d-3fcbbb5c9b7e,14400000,1512000,e9b5683c-4ca2-4734-8b7f-400e261ad559,1,42,FALSE,3,2,FALSE,30
92e0df64-74cf-4112-bce6-56d19b35d344,108000000,2880000,be019b67-eea9-447a-a0a6-f3ced86122ab,2,123,TRUE,4,4,TRUE,4
92ff3f0e-94c9-456f-bd3b-6d88bddc5c8d,129600000,0,ceeac06a-a89d-4934-98a8-e6183ef0a0e9,2,63,FALSE,3,2,FALSE,19
93010dcb-b132-4986-bd77-6e045e6920e6,79200000,0,eb88325f-5388-4cf5-99ad-3c6295a105e9,1,54,FALSE,4,4,FALSE,10
9301e5cc-5d07-42e6-8b2e-b75bd1b51ed4,25200000,1440000,b790f536-c274-4147-86e0-94d9b6d7352d,1,74,FALSE,,2,TRUE,27
93135dc7-87b3-4eb1-b702-8395e1123cdd,165600000,0,7cf7f5f4-417c-4988-af40-b8eaaa63feea,1,60,TRUE,,0,TRUE,13
933c0d15-6e0b-4bbb-b8eb-c26b617d7b9b,144000000,0,fd5ad07f-14b2-4491-aeb3-31651e92e1fd,1,64,FALSE,4,4,TRUE,15
9342832d-71c9-408e-85c7-eb8c03391b67,216000000,1800000,bdb157c6-c655-4f06-94a5-7081e6161f8f,2,100,TRUE,,3,TRUE,3
93585b2c-36b1-4f15-8430-bb8b1b3dbb42,36000000,576000,c17ec6fb-7428-4620-b0f3-e23f36513c85,1,47,FALSE,3,2,TRUE,5
937d5633-81bb-4531-b893-b1d1f7891887,122400000,720000,c17ec6fb-7428-4620-b0f3-e23f36513c85,2,107,FALSE,4,1,FALSE,1
93824d10-c926-4c57-b896-eeb5d6d30b63,79200000,0,5e812f0b-18fa-4166-b2df-ee598d4126db,1,79,FALSE,3,2,TRUE,28
93b2b0b4-f2de-419b-be6e-643d90e39d88,18000000,1080000,52a3b75d-0da4-4431-8f79-9ba1e959a6b3,1,53,FALSE,4,1,TRUE,3
93b5db9c-786c-443b-b2bb-448c8d20ed07,36000000,864000,ceeac06a-a89d-4934-98a8-e6183ef0a0e9,1,54,FALSE,3,-1,FALSE,30
93b752d3-bff8-4b02-93b4-f73eb94c7f4c,57600000,1440000,ceeac06a-a89d-4934-98a8-e6183ef0a0e9,2,84,FALSE,,2,FALSE,25
93be1889-d8df-4b5b-8b9e-d53b1c26f111,36000000,1800000,fd5ad07f-14b2-4491-aeb3-31651e92e1fd,1,63,TRUE,5,2,TRUE,9
93e09760-05d4-4520-b2bc-3b1596202f1b,151200000,0,1c10c124-59c8-4f0f-954d-1b1993c1c01b,2,84,FALSE,4,4,FALSE,15
93e7b0eb-1e93-41b1-9cc5-6ceb4e3492eb,36000000,1080000,126397f8-64a1-11e8-adc0-fa7ae01bbebc,2,74,FALSE,4,3,FALSE,11
93ee98bf-c2c1-4423-b745-09b0bf2e881b,43200000,576000,fa5ca36c-38d1-435c-9e07-d2c224030ac2,1,37,FALSE,2,2,FALSE,1
93f13df7-c678-4027-9e6c-42e463c048f4,36000000,1080000,57808ddf-b5d8-4a1b-a90c-90f9fd4fa5d3,1,79,FALSE,,4,FALSE,6
93f6b7b6-4ff6-4446-bb14-0d0d9c461ed3,144000000,0,2914e513-5c66-4fcc-ac05-b3b2f87911bf,2,90,FALSE,4,3,TRUE,18
93fe24dd-b242-4d84-9b76-4dbe8b643095,144000000,0,0463c357-b4ef-49ed-9327-fcba2397ef6d,1,64,FALSE,4,1,TRUE,19
9407bb49-bfb7-4f84-970e-ee6cd4c80ddc,108000000,0,a655e097-ec60-4b2c-9187-91232457b4a3,2,74,FALSE,4,4,TRUE,26
9409057b-d8cb-49dc-9bcc-b3b23564bf67,61200000,216000,fd5ad07f-14b2-4491-aeb3-31651e92e1fd,1,58,FALSE,4,1,TRUE,15
94250700-672b-41b7-9ebb-4bbbbd394d99,21600000,2880000,289470b4-d669-4ef3-803b-b6250a4b966c,1,60,FALSE,,1,TRUE,15
942b6116-b75e-48cb-beb9-cd4b71cb1c95,144000000,0,ee38804f-d4f3-489e-840a-9bcedbb534fb,2,71,FALSE,,1,TRUE,17
942fd553-6858-4b7e-8d1e-f95b8d0e9e04,36000000,1440000,0ffe3572-e03a-46d7-9ae3-3e50ed19e6c4,1,53,FALSE,,2,TRUE,15
943e1364-b446-4d97-84ce-c56163d1c53f,126000000,0,b790f536-c274-4147-86e0-94d9b6d7352d,2,84,FALSE,4,4,TRUE,12
943fbb48-0332-410d-b800-74410b42c600,72000000,4320000,1c10c124-59c8-4f0f-954d-1b1993c1c01b,2,126,TRUE,5,5,TRUE,5
94482358-353d-4431-97ec-0311db590e85,21600000,1152000,75e0f54e-3d91-4c74-8aba-e525ec3c1a96,1,37,FALSE,,1,TRUE,14
945335d6-4466-4be3-8bbb-750e78e660f0,93600000,0,289470b4-d669-4ef3-803b-b6250a4b966c,1,60,FALSE,,2,TRUE,17
945447b9-ec0b-4536-997f-ebbf42d03161,57600000,1440000,fd5ad07f-14b2-4491-aeb3-31651e92e1fd,2,76,FALSE,4,4,TRUE,18
94599518-d34f-4f4f-9bbd-b9e92730ccf4,36000000,2160000,c62e3b32-7b25-4914-9178-8e445194035c,2,90,TRUE,,3,TRUE,12
945bfb12-2735-42f1-bb10-fbc48596f6fb,86400000,0,93d06676-4975-4cc5-919b-3a0c29c7ad43,1,63,TRUE,,3,TRUE,7
9462c0ce-2905-4457-8b53-c6b340c983b7,86400000,756000,fd5ad07f-14b2-4491-aeb3-31651e92e1fd,2,76,FALSE,,2,TRUE,18
9471b87c-f086-4f75-995b-4cd9b663c2f2,36000000,1080000,289470b4-d669-4ef3-803b-b6250a4b966c,1,53,FALSE,3,2,TRUE,8
94817cb4-7cd6-4fed-9030-6c47c100b75e,43200000,1512000,0ffe3572-e03a-46d7-9ae3-3e50ed19e6c4,3,85,FALSE,,3,FALSE,30
949b2304-fe77-4b2c-89b1-85f6bb1062dd,108000000,360000,ffb45f2d-5652-4d04-909c-82ee9eec54eb,1,53,TRUE,4,1,TRUE,5
949d91b8-2c39-49d7-bee2-bf18d00fcff2,36000000,1152000,57808ddf-b5d8-4a1b-a90c-90f9fd4fa5d3,1,79,FALSE,,2,FALSE,6
94b8b533-1c7b-4004-b510-cbccbc53306d,93600000,0,340fb2dc-2d83-44b2-9140-0451bdae3b17,1,63,TRUE,5,3,TRUE,13
94bb7ee0-5e6d-4f14-945e-5791b43fd87e,97200000,1152000,536ae158-25dd-4c29-a986-cd5d746a3d95,2,116,FALSE,,2,FALSE,1
94ddc267-3b71-49c1-8b1d-1eb8e78bc017,133200000,72000,7c6f0b90-bed8-4363-8b89-db2403965935,2,87,FALSE,4,4,TRUE,18
94e643e9-e4bd-4e1b-94de-cdfd7cb6b40e,90000000,0,b790f536-c274-4147-86e0-94d9b6d7352d,1,53,TRUE,,4,FALSE,1
94eee7e2-be13-4740-bcdb-ebde15ec6d2e,115200000,1440000,ceeac06a-a89d-4934-98a8-e6183ef0a0e9,2,84,TRUE,,0,FALSE,3
9525cd32-e50b-4d22-b842-b690f2c6e7e8,64800000,72000,289470b4-d669-4ef3-803b-b6250a4b966c,1,57,FALSE,,1,TRUE,10
95287308-446f-4b00-bb8e-3fc3c8354b29,18000000,864000,c17ec6fb-7428-4620-b0f3-e23f36513c85,1,53,FALSE,2,2,TRUE,30
9532b3bf-e32b-4e55-975e-ebb5e989175c,72000000,1440000,fd5ad07f-14b2-4491-aeb3-31651e92e1fd,2,116,FALSE,2,2,TRUE,9
953819b6-cbfe-4021-bb5d-c4775030be35,108000000,0,bed1acc9-2435-42f4-8677-4946abee0391,1,66,TRUE,5,5,TRUE,0
9551c5c1-bb97-410f-b73b-083b530e448b,86400000,504000,0ffe3572-e03a-46d7-9ae3-3e50ed19e6c4,1,63,FALSE,4,4,TRUE,18
95581075-7767-48bb-b3b4-40b2f64b6cd7,93600000,0,fd5ad07f-14b2-4491-aeb3-31651e92e1fd,1,53,TRUE,4,1,TRUE,5
9566618f-e143-4545-9143-427d2c8f1d19,187200000,0,0463c357-b4ef-49ed-9327-fcba2397ef6d,2,74,TRUE,5,4,FALSE,14
957b8b14-40c0-4b4e-bcd4-9c6406cb35cf,,2520000,e15378f5-652b-4c49-9c25-6e9f8414d5e7,1,53,FALSE,3,0,FALSE,19
957be36b-f98f-427f-80eb-c122588c9829,86400000,0,58e59fa9-9947-478f-9cef-bc6a2cbe49a9,1,50,TRUE,4,4,TRUE,6
9580fb01-f5cb-4bc6-b9b7-9cdcbd97d20b,133200000,0,c62e3b32-7b25-4914-9178-8e445194035c,2,100,FALSE,,3,TRUE,16
9589b2e5-cf0f-4176-86b4-302cbe4bd699,180000000,2160000,0463c357-b4ef-49ed-9327-fcba2397ef6d,3,147,FALSE,,1,TRUE,19
95903050-105c-483c-b5b3-b9d3efc2c122,68400000,0,b790f536-c274-4147-86e0-94d9b6d7352d,1,53,FALSE,3,3,FALSE,17
95b3b9c1-6b8e-44b9-bcc2-8fe4eb68e887,28800000,1800000,1c10c124-59c8-4f0f-954d-1b1993c1c01b,1,58,FALSE,4,4,TRUE,16
95b3c1be-9b02-4c26-b2b1-77245bd04090,230400000,0,07bef924-91a8-4efa-b4af-b6e471abf50f,2,74,FALSE,4,2,FALSE,14
95bbf08d-d525-48eb-bd7e-ec530cbbff20,72000000,2160000,8c01a2f7-0b5d-444d-81a0-a7c5247cf306,2,78,TRUE,,0,TRUE,14
95be153b-b000-480e-b58e-c8b00eb561b8,72000000,1440000,5884f276-3f13-4711-acbb-a3ef6acdedc2,2,126,FALSE,5,2,TRUE,20
95d07024-bc2b-44f5-b7bd-974891f4bdf9,93600000,1512000,9113051b-540b-42b0-94ee-2542e800d071,2,98,TRUE,5,4,TRUE,4
95ed7b1d-3bce-462f-9784-12c42b8b4086,108000000,720000,18b20147-5c65-45b6-9e5b-eaa45fcdc5bb,2,105,FALSE,3,0,FALSE,20
95edb684-eb9b-4386-b6b9-bb355fe6e849,129600000,0,c2ab0a0e-c71b-4218-90db-16095a39983e,1,56,TRUE,,5,TRUE,9
960b88bd-d477-425b-8171-8b10e8ce041d,32400000,720000,39672625-4986-44be-892a-98429d4439e1,1,48,FALSE,,1,TRUE,17
960ffb0f-e6f5-4607-b780-93ebb21bec2e,158400000,0,4cb93e4e-1401-4396-97fd-a71ca898d96b,3,147,FALSE,3,3,TRUE,16
96269332-0c58-422b-b3d3-0b74f29b9b4e,21600000,1584000,0a698943-b70c-43b7-aabd-15de1f43d392,1,53,FALSE,4,4,TRUE,18
9638fc70-7f14-49ef-9073-8e7047b34db5,129600000,0,fd5ad07f-14b2-4491-aeb3-31651e92e1fd,2,74,FALSE,,4,TRUE,13
963971b4-bc2d-42b8-b56e-beb4b2563494,136800000,0,8e1bd350-b90d-404f-88f6-72983ac0984b,2,74,FALSE,,3,FALSE,15
963b4523-852f-453b-b33b-95c49d632fdc,36000000,1080000,c17ec6fb-7428-4620-b0f3-e23f36513c85,1,58,FALSE,3,3,FALSE,16
96456084-f4b4-498e-91cf-260b7f0d85c2,43200000,1512000,b88a867c-1185-4945-81bd-6a282cc8f789,2,80,FALSE,3,1,FALSE,20
9645b5fc-de29-48fe-84bf-9b87fff366d6,43200000,720000,b790f536-c274-4147-86e0-94d9b6d7352d,1,47,TRUE,,3,TRUE,6
96535de7-21f8-4728-9249-2e01db2d4936,154800000,0,d08dcedb-4fa8-4a12-8e8e-59686103f5c2,2,86,TRUE,5,5,FALSE,14
9664b873-4d29-4b1e-bd29-c43b3752333f,36000000,1080000,fa5ca36c-38d1-435c-9e07-d2c224030ac2,2,74,FALSE,,2,FALSE,30
9670404e-118c-46bb-b0b6-b28414bb97b6,28800000,2160000,3aae86bb-e1c4-4fef-bfbc-ef1cf94e44ae,2,105,TRUE,,1,FALSE,5
9674bb00-b97b-455c-86e1-63f1fc656fdb,28800000,720000,9113051b-540b-42b0-94ee-2542e800d071,1,63,FALSE,2,0,FALSE,14
968b5bbb-8b09-4d0f-8e2d-b026c1168c7d,50400000,864000,ee38804f-d4f3-489e-840a-9bcedbb534fb,1,58,FALSE,2,1,FALSE,30
96970504-e2bd-4932-bd5d-b5b22be71572,28800000,1440000,2dfe88fc-8999-471d-97a1-e7a9c5c4adc9,1,49,FALSE,4,1,TRUE,11
96b52bdb-d912-40b9-bffc-47bcf2f4d0dd,0,1440000,9113051b-540b-42b0-94ee-2542e800d071,0,53,FALSE,,1,FALSE,11
96b5970b-61eb-43eb-8dbf-979d0bc18c91,46800000,0,30680871-7d7b-49a0-8946-ede2df725fcd,1,48,FALSE,,4,TRUE,12
96bb2863-b8e0-49bd-8786-4457207dbeb3,14400000,864000,fa5ca36c-38d1-435c-9e07-d2c224030ac2,1,32,FALSE,3,2,FALSE,19
96be4f42-559f-4ec5-b667-16b786859ccc,18000000,1800000,12638e0c-64a1-11e8-adc0-fa7ae01bbebc,1,74,FALSE,2,2,FALSE,20
96c9c655-53f0-442d-9d62-f82195bf8b3f,28800000,1440000,b63ee600-5ef4-471d-a9a8-5cdd2432c6ac,1,55,FALSE,4,3,TRUE,17
96cb1d20-df77-48b7-b421-556841f328b8,136800000,0,a33cd69d-8ce7-4aa3-8def-668f29d41d92,1,55,TRUE,,4,TRUE,9
96d24672-c7bd-48b4-8033-7366290c1c73,144000000,1080000,2dfe88fc-8999-471d-97a1-e7a9c5c4adc9,3,163,TRUE,7,1,FALSE,3
96db39b3-bcb4-491d-8132-b5376cf3b341,93600000,144000,b790f536-c274-4147-86e0-94d9b6d7352d,2,74,FALSE,4,3,FALSE,15
96ee3b44-e6c0-44c5-9dbd-2c4d00744703,108000000,0,2d6e09d4-16b9-4a30-9bf2-0a0f6ecd00eb,1,53,FALSE,3,3,TRUE,10
96fe640e-e090-4316-8583-79f317b6edbf,36000000,1656000,75e0f54e-3d91-4c74-8aba-e525ec3c1a96,2,74,TRUE,6,3,FALSE,13
9726b777-2e4b-4bb4-bdf1-c7b2660e6d3b,108000000,0,3ecc8182-9fba-4b00-8686-222185fa1d95,1,74,FALSE,2,1,TRUE,30
972efb25-584d-4571-b4f6-65739be3b102,7200000,1080000,ee38804f-d4f3-489e-840a-9bcedbb534fb,1,42,FALSE,1,1,FALSE,35
973bdb60-0116-4f46-8896-fd6329f1e925,64800000,0,2dfe88fc-8999-471d-97a1-e7a9c5c4adc9,2,56,FALSE,4,-1,FALSE,20
973c6c42-db04-47eb-8c2c-ebed9c78d0f4,72000000,720000,b63ee600-5ef4-471d-a9a8-5cdd2432c6ac,1,66,FALSE,3,3,FALSE,19
9754dc36-16cf-471f-9fb1-65455c0bc6ee,36000000,2160000,fc56892c-6302-429d-9915-acb066fb71f5,1,74,TRUE,,2,TRUE,7
975b625c-9f2b-45e9-b738-5b117fe6b513,72000000,1944000,1c10c124-59c8-4f0f-954d-1b1993c1c01b,3,121,FALSE,4,4,FALSE,15
975c54e2-0deb-4177-9920-737b645e2446,126000000,0,bed1acc9-2435-42f4-8677-4946abee0391,1,58,TRUE,,5,TRUE,5
97756c13-39eb-4395-b4bb-17912837b594,115200000,1440000,a33cd69d-8ce7-4aa3-8def-668f29d41d92,2,71,TRUE,,2,TRUE,15
977cb652-cf7b-4f91-bcfc-0fb2e93e2d1e,50400000,2880000,7ad9d204-50f8-438d-a4b2-cfb2fa6a7b45,2,81,FALSE,4,1,TRUE,18
978781b0-5e73-4ec6-b672-bcb39c1bd712,144000000,1296000,1c10c124-59c8-4f0f-954d-1b1993c1c01b,1,68,TRUE,5,1,TRUE,3
97b20d69-b2e6-4edd-bd73-1050b2b65f63,21600000,1152000,340fb2dc-2d83-44b2-9140-0451bdae3b17,1,42,FALSE,,1,TRUE,14
97c00179-14b9-43ee-8bd4-43ed9e8b1b02,33840000,720000,bdb157c6-c655-4f06-94a5-7081e6161f8f,1,47,TRUE,,1,TRUE,15
97c10290-355e-4978-b091-2e6d2fd9b02d,86400000,0,340fb2dc-2d83-44b2-9140-0451bdae3b17,1,53,FALSE,4,4,TRUE,20
